"1462","Pukshay akllay kamachik","Tribunal Electoral","\N","\N","\N","Tribunal electoral nisqa","neutral"
"1463","Puku","Plato","\N","\N","\N","Pukullu","neutral"
"1464","Pukuk","Soplador","\N","\N","\N","Soplador","neutral"
"1465","Pukukuk","Productivo","\N","\N","\N","Productivo","positive"
"1466","Pukukun","Fecundo","fertil","\N","\N","Miraywa","positive"
"1467","Pukuna","Cerbatana","\N","\N","\N","Pistola de soplado","neutral"
"1468","Pukushka","encantado","\N","\N","\N","sunqunanasqa","positive"
"1469","Pukuy","Producción","\N","\N","\N","Ruway","positive"
"1470","Pukuyay","Madurez","\N","\N","\N","Yuyaniyuq","positive"
"1471","Pukyu","Vertiente","\N","\N","\N","Qata","neutral"
"1472","Pullkanka","Escudo","\N","\N","\N","Harkay","neutral"
"1473","Pullkankayuk","Escudero","\N","\N","\N","Escudero","neutral"
"1474","Puma","Puma","\N","\N","\N","Puma","neutral"
"1475","Puma-maki","Pumamaqui","\N","\N","\N","Pumamaqui","neutral"
"1476","Punasuyu","Región Sierra","\N","\N","\N","Sierra suyu","neutral"
"1477","puncha","día","\N","\N","\N","punchaw","neutral"
"1478","Punchaklla","Claro","\N","\N","\N","Pichay","positive"
"1479","Punchankamu","Libro diario","\N","\N","\N","Libro de diario","neutral"
"1480","Punchanta kawsay","Vida cotidiana","\N","\N","\N","Sapa punchaw kawsay","neutral"
"1481","Punchayakun","alba","\N","\N","\N","Inti lluqsimuy","neutral"
"1482","Puntu","Vasija","\N","\N","\N","Wanpu","neutral"
"1483","Pupu","Ombligo","\N","\N","\N","Wiksa","neutral"
"1484","Puray","Relación","\N","\N","\N","Masichay","positive"
"1485","Purichihallmay","Segunda desyerbe","\N","\N","\N","iskay kaq qura qichuy","neutral"
"1486","Purik","Caminante","\N","\N","\N","Puriq","neutral"
"1487","Purikacha","Paseo","\N","\N","\N","Puriy","positive"
"1488","Purina","Caminar","\N","\N","\N","Puriy","neutral"
"1489","Purun","Llanura abandonada","\N","\N","\N","saqisqa pampa","negative"
"1490","Purun wiwa","Animal silvestre","\N","\N","\N","sallqa uywa","neutral"
"1491","Purutu","Fréjol","\N","\N","\N","purutukuna","neutral"
"1492","PUSAK","ocho","8","\N","\N","qanchis","neutral"
"1493","PUSAK CHUNKA","ochenta","80","\N","\N","pusaq chunka","neutral"
"1494","PUSAK PATSAK","ochocientos","800","\N","\N","pusaq pachak","neutral"
"1495","Pusakkamay","Dirección","\N","\N","\N","Tarikuynin","neutral"
"1496","Pushak","Lider","\N","\N","\N","Kamachiq","positive"
"1497","Pushakakllay","Tribunal","\N","\N","\N","Tribunal","neutral"
"1498","Pusku","Ácido","\N","\N","\N","Ácido","negative"
"1499","hatki","Ácido","\N","\N","\N","Ácido","negative"
"1500","putuku","Espuma","\N","\N","\N","Espuma","neutral"
"1501","Putiha","Unidad fundamental de la fanega","\N","\N","\N","Unidad fundamental del fanega","neutral"
"1502","Putika","Botija 12-5 lib","\N","\N","\N","Jarra 12-5 lib","neutral"
"1503","Putitupu","Medida de volumen","\N","\N","\N","volumen tupuy","neutral"
"1504","Putu","Galón","\N","\N","\N","Galón","neutral"
"1505","Putuk","Trapecio","\N","\N","\N","Trapecio","neutral"
"1506","Putukuk","Trapezoide","\N","\N","\N","trapecio nisqa","neutral"
"1507","Puyuy","Evaporación","\N","\N","\N","Evaporación nisqa","neutral"
"1508","Puzun","Estómago","\N","\N","\N","Wiksa","neutral"
"1509","Puñuna","Dormir","\N","\N","\N","Puñuy","positive"
"1510","Puñuyllak","Insomnio","\N","\N","\N","Allqay","negative"
"1511","Raka","Vagina","\N","\N","\N","Vagina","neutral"
"1512","Rakacha","Zanahoria","\N","\N","\N","Zanahoria","neutral"
"1513","Rakikyupay","Denominador","\N","\N","\N","Denominador nisqa","neutral"
"1514","Rakikyupaykuna","Números divisores","\N","\N","\N","yupaykunata rakispa","neutral"
"1515","Rakinakuy","Distribución","\N","\N","\N","Aypuy","neutral"
"1516","Rakinchi","Submúltiplo","\N","\N","\N","submultiple nisqa","neutral"
"1517","Rakiri","Parte","sección","\N","\N","Patma","neutral"
"1518","Rakirikuska","Partes","\N","\N","\N","partes","neutral"
"1519","Rakirikyupay","Numerador","\N","\N","\N","Yupaq","neutral"
"1520","Raku","Grueso","\N","\N","\N","Raku","neutral"
"1521","Raku chunchulli","Intestino grueso","\N","\N","\N","Hatun wiksa","neutral"
"1522","Raku kushma","Abrigo","\N","\N","\N","Qata","positive"
"1523","Raku purutu","Porotón","\N","\N","\N","porotón nisqa","neutral"
"1524","Rakuyay","Grosor o espesor","\N","\N","\N","rakhu kaynin utaq rakhu kaynin","neutral"
"1525","Rantimpana","Intercambiar","\N","\N","\N","Intercambio","positive"
"1526","Rantimpayni","Reciprocidad","\N","\N","\N","Reciprocidad nisqa","positive"
"1527","Rantina","Comprar","\N","\N","\N","Rantiy","positive"
"1528","Rantinpa pankakuna","Documentos comerciales","\N","\N","\N","Comercial nisqa qelqakuna","neutral"
"1529","ayni","Reciprocidad","\N","\N","\N","Reciprocidad nisqa","positive"
"1530","Rantinpak","Reciprocidad","\N","\N","\N","Reciprocidad nisqa","positive"
"1531","Rantinpaktak","Conmuntativa","\N","\N","\N","conmutativo nisqa","neutral"
"1532","Rantinpanka","Factura","\N","\N","\N","Factura","neutral"
"1533","Rantinpankaku","Tarjeta de crédito","\N","\N","\N","Tarjeta de crédito nisqa","neutral"
"1534","Ranziyu","Gringos","ingleses","\N","\N","gringos nisqa","neutral"
"1535","Ranziyukunapak mamallakta","País Anglosajona","\N","\N","\N","Anglosajón suyu","neutral"
"1536","Rasu","Sólido agua","\N","\N","\N","sinchi yaku","neutral"
"1537","Rasuyay","Solidificación agua","\N","\N","\N","yaku sinchiyachiy","neutral"
"1538","Ratata","Fuego energía","\N","\N","\N","nina kallpa","negative"
"1539","Ratata allpa","Pólvora","\N","\N","\N","Pólvora","negative"
"1540","Ratata urku","Fuego del volcán","\N","\N","\N","nina rawray","negative"
"1541","Rawmay","Podar","\N","\N","\N","Poda","neutral"
"1542","Rawrana","Arder","\N","\N","\N","Kañay","negative"
"1543","Rawranay Kaspikuchuna Kapak","caballero de la ardiente espada","\N","\N","\N","caballero de la espada rawraq","neutral"
"1544","Rayku","ocasion","\N","\N","\N","akllana","neutral"
"1545","Raymi","Junio","fiesta","\N","\N","Junio ​​killa","neutral"
"1546","RAYMI killa","Junio","\N","\N","\N","Junio ​​killa","neutral"
"1547","razu","nevado","\N","\N","\N","rit’iyuq","neutral"
"1548","Rikcha","Semejanza","\N","\N","\N","Rikchanakuy","positive"
"1549","Rikcha","Semejanza","congruencia","\N","\N","Rikchanakuy","positive"
"1550","Rikcha kutirik","Factor común","\N","\N","\N","Factor común nisqa","neutral"
"1551","Rikchachani","Valor semejante","\N","\N","\N","chayman rikchakuq chaninchasqa","positive"
"1552","Rikchak","Foto","fotografía","semejante","\N","Foto","neutral"
"1553","RIKCHAKMAYTU","carrete de fotos","rollo de pelicula para fotos","\N","\N","Foto rollo","neutral"
"1554","Suyu","figura","\N","\N","\N","yupay","neutral"
"1555","Rikchay","figura","\N","\N","\N","yupay","neutral"
"1556","Rikchayachiy","Genética","\N","\N","\N","Genética nisqa","neutral"
"1557","Rikra","Brazo","\N","\N","\N","Rikra","neutral"
"1558","Rikra uku","Axila","\N","\N","\N","Axilas","neutral"
"1559","Rikramuku","Codo","\N","\N","\N","Kuchus","neutral"
"1560","Riksi","Conocido","\N","\N","\N","Risqisqa","positive"
"1561","Riksichik Yuyay","Presentación","\N","\N","\N","Riqsichiy","neutral"
"1562","Riksina","Conocer","\N","\N","\N","Yachay","positive"
"1563","Riksiri","Identidad persona","\N","\N","\N","identidad runa","positive"
"1564","Riksishka","Conocido","\N","\N","\N","Risqisqa","positive"
"1565","Rikuchi","Manifestación","\N","\N","\N","Manifestación","negative"
"1566","Rikuchik ruka","Dedo índice","\N","\N","\N","Dedo índice","neutral"
"1567","Rikuchikkuna","Indicadores","\N","\N","\N","Indicadores nisqakuna","neutral"
"1568","Rikuchina","Exponer","\N","\N","\N","Qawachiy","neutral"
"1569","Rikuchishuyu","Pictograma","icono","\N","\N","Pictograma nisqa","neutral"
"1570","Rikuchiy","índice","\N","\N","\N","indice nisqa","neutral"
"1571","Rikuna","Mirar","\N","\N","\N","Qaway","neutral"
"1572","Rikurayana","Controlar","\N","\N","\N","Chiqaqchay","positive"
"1573","Rikurik","Vista","\N","\N","\N","Qaway","neutral"
"1574","Rikuypacha","Paisaje","\N","\N","\N","Paisaje","positive"
"1575","Rimak","Hablante","\N","\N","\N","Rimaq","neutral"
"1576","Rimana","Relatar","hablar","\N","\N","Willay","neutral"
"1577","Rimanakuna","Dialogar","\N","\N","\N","rimanakuy","positive"
"1578","RIMARIKUNA","Expresiones","conversaciones","\N","\N","expresiones nisqa","positive"
"1579","Rimayachakuy","Seminario","\N","\N","\N","Seminario","neutral"
"1580","Rimaykachay","Discurso","\N","\N","\N","Rimay","neutral"
"1581","Rimaytaki","Copla","\N","\N","\N","Pareja","positive"
"1582","Rinri","Oreja","oído","\N","\N","Rinri","neutral"
"1583","Rinri kuru","Caracol del oído","\N","\N","\N","rinri caracol","neutral"
"1584","Rinrina","Arete","\N","\N","\N","Pendiente","neutral"
"1585","Ripana","Ir","\N","\N","\N","Riy","neutral"
"1586","RIPANKALLI","boleto","ticket","\N","\N","ticket nisqa","positive"
"1587","Ritimuna","Energía","\N","\N","\N","Kallpa","positive"
"1588","Ritirina kuska","Lugares energéticos","\N","\N","\N","kallpasapa sitiokuna","positive"
"1589","Ritiwayra","Energía eólica","\N","\N","\N","Wayra kallpa","positive"
"1590","Ritiy","Energía","\N","\N","\N","Kallpa","positive"
"1591","Ruka","Dedo","\N","\N","\N","Rukana","neutral"
"1592","Ruku","Viejo","\N","\N","\N","Machu","negative"
"1593","Ruku yaya","Anciano","\N","\N","\N","Machu runa","negative"
"1594","ruku tayta","Anciano","\N","\N","\N","Machu runa","negative"
"1595","Rukutu uchu","Ají picante","\N","\N","\N","Chili pimienta","negative"
"1596","Rumiyashka","Fósil","\N","\N","\N","Fósil","neutral"
"1597","Runa","Ser humano","\N","\N","\N","Runa","neutral"
"1598","Runakak","Ser humano","\N","\N","\N","Runa","neutral"
"1599","Runapachakay","Humanidad","\N","\N","\N","Runa kay","neutral"
"1600","RUNAPAK AYCHA","EL CUERPO HUMANO","\N","\N","\N","EL CUERPO HUMAN","neutral"
"1601","Runashina","Personaje","\N","\N","\N","Sananpa","neutral"
"1602","Runayay pacha yuyay","Evolución del hombre","\N","\N","\N","Runapa evolucionnin","positive"
"1603","RUNPAKI","Pelota de futbol","\N","\N","\N","Pelota de fútbol","neutral"
"1604","Ruparishka","Quemadura","\N","\N","\N","Kañay","negative"
"1605","Rupariykuna","Combustión","\N","\N","\N","Ruphachiy","negative"
"1606","Rurakay","Deber hacer","obligacion","\N","\N","Ruwananmi","neutral"
"1607","Rurana","Aplicar","\N","\N","\N","Ruwachiy","positive"
"1608","Rurarayana","Ejercitar","\N","\N","\N","Ejercicio ruwanapaq","positive"
"1609","Rurarayay","Ejercitar","\N","\N","\N","Ejercicio ruwanapaq","positive"
"1610","Rurashkayuyay","Antecedente","\N","\N","\N","Antecedente nisqa","negative"
"1611","Ruray","Función","edificar","construir","\N","Ruway","positive"
"1612","Ruray paktachi","Rol función","\N","\N","\N","Papel ruway","neutral"
"1613","Ruraykatichiy","Programa agenda","\N","\N","\N","programa de agenda nisqa","neutral"
"1614","Rurayri ñan","Proceso operativo","\N","\N","\N","proceso de operación nisqa","neutral"
"1615","RURUKUNA","FRUTAS","\N","\N","\N","FURUKUNA","neutral"
"1616","Ruwana","Poncho","\N","\N","\N","Poncho","neutral"
"1617","Río","Mayu","\N","\N","\N","Mayo killa","neutral"
"1618","Sacha","Selva","\N","\N","\N","Yunka","neutral"
"1619","Sacha wiwa","Animal silvestre.","\N","\N","\N","Sallqa uywa.","neutral"
"1620","Sachana","Forestar","\N","\N","\N","Sacha sacha","neutral"
"1621","Sachayu","Silvestre","\N","\N","\N","Sallqa","neutral"
"1622","Sakina","Abandonar","dejar","\N","\N","Lluqsiy","negative"
"1623","Sakiriy","Quedarse","\N","\N","\N","Qhepakunapaq","positive"
"1624","Sakishka","Abandonado","dejado","\N","\N","Saqisqa","negative"
"1625","Sakma","Bofetada","\N","\N","\N","Laq’ay","negative"
"1626","Sakmay","Abofetear","\N","\N","\N","Laq’ay","negative"
"1627","Sakra","brujo","\N","\N","\N","layqa","negative"
"1628","Sakrachiy","Hacer brujería","\N","\N","\N","layqakuy ruway","neutral"
"1629","Sakray","Embrujar","hechizar","echar maleficios","\N","Layqakuy","negative"
"1630","Saksana","Hartar","\N","\N","\N","Saciar","negative"
"1631","Salliy","Azufre","\N","\N","\N","Azufre","negative"
"1632","Samana","Descansar","\N","\N","\N","Samay","positive"
"1633","Samay","Aliento","respiración","\N","\N","Samay","neutral"
"1634","Samaytu","Aura","\N","\N","\N","Aura","positive"
"1635","Sami","Variedad","clase","\N","\N","Tukuy rikchaq","positive"
"1636","Saminay","Herencia","\N","\N","\N","Saqisqa","neutral"
"1637","Saminchashka","Bendito","\N","\N","\N","Yupaychasqa","positive"
"1638","Saminchay","Bendecir","\N","\N","\N","Yupaychay","positive"
"1639","Samiyachiy","Clasificación","\N","\N","\N","Clasificación nisqa","neutral"
"1640","Sanka","Cerco","excavación","\N","\N","Muyuy","neutral"
"1641","Sanku","Espeso","\N","\N","\N","Raku","negative"
"1642","Sapalla","Viudo","viuda","\N","\N","Viudo","negative"
"1643","Sapalla nipapurachi","Correspondencia biunívoca","\N","\N","\N","hukmanta hukman qillqanakuy","neutral"
"1644","Sapalla rikcha kutirik","Factor común monomio","\N","\N","\N","Factor común monomial nisqa","neutral"
"1645","Sapalla shuti","Sustantivo individual","\N","\N","\N","sapalla suti","neutral"
"1646","Sapallu","Sapallo","\N","\N","\N","sapallo","neutral"
"1647","Sapan","Cada quien","cada uno","\N","\N","llapan","neutral"
"1648","Sapan kawsaykuna","Racismo","\N","\N","\N","Racismo nisqa","negative"
"1649","Sapansami chain","Población Estadística","\N","\N","\N","Población Estadística nisqa","neutral"
"1650","Sapansami chani","Población Estadística","\N","\N","\N","Población Estadística nisqa","neutral"
"1651","Sapapurachi","Inyectiva","\N","\N","\N","inyectivo nisqa","neutral"
"1652","Sapi","Raiz","\N","\N","\N","Sapi","neutral"
"1653","Sapsi","Características","\N","\N","\N","Kaqninkuna","neutral"
"1654","imakay","Característica","\N","\N","\N","Característica","neutral"
"1655","Sapsikuna","Características","\N","\N","\N","Kaqninkuna","neutral"
"1656","Sara","Maíz","\N","\N","\N","Sara","positive"
"1657","Saran","Rendija","\N","\N","\N","slit","neutral"
"1658","Sarun","Anteayer","\N","\N","\N","Qayna punchawmanta ñawpaq punchaw","neutral"
"1659","kaynapak kayna","Anteayer","\N","\N","\N","Qayna punchawmanta ñawpaq punchaw","neutral"
"1660","Sasa yuyay","Oración compuesta.","\N","\N","\N","Compuesto rimay.","neutral"
"1661","Sasak","Dificil","\N","\N","\N","Sasachakuy","negative"
"1662","Sasamanta","Dificilmente","\N","\N","\N","Ñakayta","negative"
"1663","Sasasapa","Dificultad","\N","\N","\N","Sasachakuy","negative"
"1664","Sasi","Noviembre","\N","\N","\N","Noviembre killa","neutral"
"1665","SASI killa","Noviembre","\N","\N","\N","Noviembre killa","neutral"
"1666","Satina","meter","\N","\N","\N","churay","neutral"
"1667","Satirishka","metido","metiche","\N","\N","kichkisqa","negative"
"1668","SAWARINA WARMI","prometida","Novia","\N","\N","novia","positive"
"1669","Saylla","Hora","\N","\N","\N","Hora","neutral"
"1670","Sayllachik","Horario","\N","\N","\N","Programa","neutral"
"1671","Sayllachikancha","Husos Horarios","\N","\N","\N","Tiempo zonas nisqakuna","neutral"
"1672","sayni","Lila","\N","\N","\N","Lila","neutral"
"1673","Saywa","Lindero","límite","\N","\N","Límite","neutral"
"1674","Sayway","limitacion","\N","\N","\N","limitación nisqa","negative"
"1675","Sañukata","Tejado","\N","\N","\N","Qata","neutral"
"1676","Shanu- uki","Cafécolor","\N","\N","\N","Kaphiy llimp’i","neutral"
"1677","Shayak","Vertical","\N","\N","\N","Sayanpa","neutral"
"1678","Shaykushka","cansado","\N","\N","\N","pisipasqa","negative"
"1679","Shayri","Tabaco","\N","\N","\N","Tabaco","neutral"
"1680","Shayriyay","Tabaquismo","\N","\N","\N","cigarro pitaspa","negative"
"1681","kiwi","planta de café","\N","\N","\N","kaphiy yura","neutral"
"1682","Shañu","planta de café","\N","\N","\N","kaphiy yura","neutral"
"1683","Shikra","Bolso","cartera","\N","\N","Bolso de mano","neutral"
"1684","Shikshi","Comezón","\N","\N","\N","Picazón","negative"
"1685","shimi","boca","\N","\N","\N","simi","neutral"
"1686","Shimi kamachik","Gramática","\N","\N","\N","Gramática","neutral"
"1687","Shimi kara","Labio","\N","\N","\N","Lip","neutral"
"1688","Shimi kiru","Diente","\N","\N","\N","Kiru","neutral"
"1689","Shimi millma","Bigote Barba","\N","\N","\N","Barba de bigote","neutral"
"1690","Shimiki","Sílaba","\N","\N","\N","Sílaba","neutral"
"1691","Shimiku","Morfema","\N","\N","\N","Morfema","neutral"
"1692","Shimiku yuyay awariy","Morfosintaxis","\N","\N","\N","Morfosintaxis nisqa","neutral"
"1693","Shimikukancha yachay","Morfología","\N","\N","\N","Morfología nisqa","neutral"
"1694","Shimininakuy","Prometerse mutuamente","\N","\N","\N","prometenakuspa","positive"
"1695","Shiminishka","Promesa","\N","\N","\N","Sullullchay","positive"
"1696","Shiminiy","Prometer","\N","\N","\N","Sullull","positive"
"1697","Shimisapa","chismoso","\N","\N","\N","simi apaykachay","negative"
"1698","Shimiyari","Relación","\N","\N","\N","Masichay","positive"
"1699","Shimiyuk kamu","Diccionario","\N","\N","\N","Simi taqi","neutral"
"1700","Shina","Ejemplo","\N","\N","\N","Qatina","neutral"
"1701","Shina imallichik","Adverbio de modo","\N","\N","\N","adverbio de manera","neutral"
"1702","Shinalla","Parecido","Parecida","\N","\N","Kaqlla","neutral"
"1703","rikchalla","Parecido","Parecida","\N","\N","Kaqlla","neutral"
"1704","Shinashinalla","Sencillo","\N","\N","\N","Mana sasa","positive"
"1705","Shipir","Cuña","\N","\N","\N","Cuna","neutral"
"1706","Shiray","Droga","\N","\N","\N","Droga","negative"
"1707","Shitana","tirar","Arrojar","\N","\N","wischuy","negative"
"1708","Shiwi","Anillo","\N","\N","\N","Siwi","neutral"
"1709","SHUK","uno","1","\N","\N","huk","neutral"
"1710","Shuk patay paktachani","Ecuación de primer grado","\N","\N","\N","Ecuación simple","neutral"
"1711","Shukkuna","Unos","\N","\N","\N","Wakin","neutral"
"1712","Shukllamanta nipapurachi","Correspondencia univoca","\N","\N","\N","hukmanta hukman qillqanakuy","neutral"
"1713","Shukllayashka","Unidad","\N","\N","\N","Huñu","neutral"
"1714","Shukniki kallari yachay","Primer Nivel","\N","\N","\N","Ñawpaq kaq pata","neutral"
"1715","Shukniki Patayay","Primer Tramo","\N","\N","\N","Ñawpaq kaq llasay","neutral"
"1716","Shuknipa yuyay","Oración unimembre","\N","\N","\N","mana miembroyuq mañakuy","neutral"
"1717","Shukta charik tantanakuykuna","Potencias dominantes","\N","\N","\N","kamachiq atiykuna","neutral"
"1718","Shuktak","otro","\N","\N","\N","huk","neutral"
"1719","Shuktakkuna","Otros","\N","\N","\N","Hukkuna","neutral"
"1720","Shuktayachik","caso","\N","\N","\N","tawa kuchu","neutral"
"1721","Shuktayay","Derivados","\N","\N","\N","derivados nisqakuna","neutral"
"1722","Shukyachina","Fusionar","\N","\N","\N","Fusible","positive"
"1723","Shukyachishka","Unificado grafía","\N","\N","\N","Hukllachasqa ortografía","neutral"
"1724","Shunku","Núcleo","corazón","\N","\N","Sunqu","positive"
"1725","Shunku ruka","dedo del medio","\N","\N","\N","chawpi dedo","negative"
"1726","chawpi ruka","dedo del medio","\N","\N","\N","chawpi dedo","negative"
"1727","Shunku yuyay","Idea central","\N","\N","\N","Chawpi yuyay","positive"
"1728","Shunkuna","Humildad","\N","\N","\N","Modestia","positive"
"1729","Shunkushka","presentimiento","\N","\N","\N","sunquchakuy","neutral"
"1730","Shunkuyuk","Humilde","\N","\N","\N","Ullpu","positive"
"1731","Shunkuyuyay","Intención","\N","\N","\N","Umanchay","negative"
"1732","Shushuna","Filtrar","\N","\N","\N","Filtrar","negative"
"1733","Shutikuna","Nomenclatura","\N","\N","\N","Nomenclatura nisqa","neutral"
"1734","Shutillatak","1","\N","\N","\N","CHIQAQ","positive"
"1735","Shutilli","Adjetivo","\N","\N","\N","Rimay tikraq","neutral"
"1736","Shutintak","en verdad","\N","\N","\N","chiqaptapuni","neutral"
"1737","SHUTIPAK RANTIKUNA","PRONOMBRES PERSONALES","\N","\N","\N","PERSONAL SUTINCHAKUNA","neutral"
"1738","shutipi","Representación","\N","\N","\N","Representación nisqa","positive"
"1739","llaktapak shutipi","Representación","\N","\N","\N","Representación nisqa","positive"
"1740","Shutiranti","Pronombre","\N","\N","\N","Pronombre","neutral"
"1741","Shutiy","verdad","\N","\N","\N","chiqaq","positive"
"1742","Shuwana","Robar","\N","\N","\N","Suway","negative"
"1743","Shuyay","esperar","\N","\N","\N","suyay","positive"
"1744","Shuyu","dibujo","Imagen","gráfico","\N","siqisqa","neutral"
"1745","Shuyu nikichik","Ordenador gráfico","\N","\N","\N","computadora gráfica nisqa","neutral"
"1746","Shuyuchik chakata","Rosa de los vientos","\N","\N","\N","brújula Rosa","neutral"
"1747","Shuyutupukamachi","Sistema geométrico","\N","\N","\N","sistema geométrico nisqa","neutral"
"1748","Shuyutupukamay","Geometría","\N","\N","\N","Geometría nisqa","neutral"
"1749","Shuyutupukamaychi","Sistema geométrico","\N","\N","\N","sistema geométrico nisqa","neutral"
"1750","Shuyutupumanya","Figura geométrica","\N","\N","\N","Geométrico nisqa siqi","neutral"
"1751","Siki","Nalga","\N","\N","\N","Nalgas","neutral"
"1752","Siki tullu","Coxis","\N","\N","\N","coccix","neutral"
"1753","siki chupa tullu","Coxis","\N","\N","\N","coccix","neutral"
"1754","Siki utuku","Ano","\N","\N","\N","Wata","neutral"
"1755","Siklla","gentil","\N","\N","\N","Mana judío runakuna","positive"
"1756","Sinchi","Duro","\N","\N","\N","Sasa","neutral"
"1757","Sinchi aycha","Músculo","\N","\N","\N","Aycha","neutral"
"1758","Sinchi rumi","Solido","\N","\N","\N","Rumi","neutral"
"1759","Sinchi rumpa","Esfera sólida","\N","\N","\N","esfera sólida nisqa","neutral"
"1760","Sinchi wiru","Cilindro sólido","\N","\N","\N","cilindro solido nisqa","neutral"
"1761","Sinchikay","Resistencia","\N","\N","\N","Muchuy","positive"
"1762","Sinchikuy","Esfuerzo","\N","\N","\N","Kallpachakuy","positive"
"1763","Sinchiruna","valiente","\N","\N","\N","piña","positive"
"1764","Sinchiyachik","atrevido","Acentuación","\N","\N","yanacha","neutral"
"1765","Sinchiyachik unancha","Signo de exclamación","\N","\N","\N","Exclamación nisqa","neutral"
"1766","Sinchiyachiy","Atreverse","\N","\N","\N","Atrevir","positive"
"1767","Sinchiyashka","Dureza","\N","\N","\N","Rumi kay","positive"
"1768","Sinchiyay","Solidificación","\N","\N","\N","Solidificación nisqa","neutral"
"1769","Sinchiyuyana","razon","\N","\N","\N","imarayku","positive"
"1770","Sinchiyuyarishka","Razonado","\N","\N","\N","nispas yuyaykusqa","positive"
"1771","Sinka","Nariz","\N","\N","\N","Sinqa","neutral"
"1772","Sinka utuku","Fosa nasal","\N","\N","\N","Simipa uchkun","neutral"
"1773","SINKANKU","Elefante","\N","\N","\N","Elefante","neutral"
"1774","Sirana","Coser","\N","\N","\N","Siray","neutral"
"1775","Sirik","Horizontal","\N","\N","\N","Kinranpa","neutral"
"1776","Sirina","Acostar","\N","\N","\N","Puñuy","neutral"
"1777","Sirma","Electricidad","\N","\N","\N","Electricidad nisqa","neutral"
"1778","Sirpa","Traicion","\N","\N","\N","traición","negative"
"1779","Sirpak","Traidor","\N","\N","\N","Traidor","negative"
"1780","Sirpashka","traicionado","\N","\N","\N","traicionasqa","negative"
"1781","Sirpay","Traicionar","\N","\N","\N","Traicionay","negative"
"1782","Sisa","Flor","\N","\N","\N","Wayta","neutral"
"1783","Siti","Muñeco","\N","\N","\N","Wawa pukllana","neutral"
"1784","Sitwa","Julio","\N","\N","\N","Julio killa","neutral"
"1785","SITWA killa","Julio","\N","\N","\N","Julio killa","neutral"
"1786","Suchu","Paralítico","\N","\N","\N","Paralítico","negative"
"1787","SUKTA","seis","6","\N","\N","suqta","neutral"
"1788","SUKTA CHUNKA","sesenta","60","\N","\N","suqta chunka","neutral"
"1789","Sukta pakta umiña","Cubo","\N","\N","\N","Kubo","neutral"
"1790","SUKTA PATSAK","seiscientos","600","\N","\N","soqta pachak","neutral"
"1791","Suktachishka tiksi umiña","Poliedro hexagonal","\N","\N","\N","suqta kuchuyuq poliedro","neutral"
"1792","Suktachishka umiña","Poliedro hexagonal.","\N","\N","\N","suqta kuchuyuq poliedro.","neutral"
"1793","Suku","Gris","\N","\N","\N","Uqi","neutral"
"1794","Sulka","Parroquia.","\N","\N","\N","Parroquia.","neutral"
"1795","kitilli","Parroquia.","\N","\N","\N","Parroquia.","neutral"
"1796","Sumak","Bonito","hermoso","bello","excelente","Sumaq","positive"
"1797","Sumak Killka","Caligrafía","\N","\N","\N","Caligrafía","neutral"
"1798","Sumak kuska","lugar turístico","Zona","\N","\N","turistakunapa kasqan","positive"
"1799","Sumak kuskakamay","Turismo","\N","\N","\N","Turismo nisqa","positive"
"1800","Sumak kuskakuna","Lugares turísticos","\N","\N","\N","Lugares turísticos nisqakuna","positive"
"1801","Sumak Napaywan","Saludos cordiales","\N","\N","\N","Munay rimaykullayki","positive"
"1802","Sumak rimariy","Literario","\N","\N","\N","Literario","neutral"
"1803","Sumak rimay yachay","Literatura.","\N","\N","\N","Lteratura.","neutral"
"1804","Sumak rimayachak","Literato","\N","\N","\N","Qillqaq","neutral"
"1805","Sumak rimaysami","Género literario.","\N","\N","\N","Género literario.","neutral"
"1806","Sumak yupay","Honra","honor","\N","\N","Honor","positive"
"1807","Sumakillka","Caligrafía.","\N","\N","\N","Caligrafía.","neutral"
"1808","Sumakyachik rimay","Figura literaria","\N","\N","\N","Figura literaria","neutral"
"1809","Sumakyachik yura","Planta ornamental","\N","\N","\N","Ornamental nisqa yura","neutral"
"1810","Sumakyachina","Respeto","respetuoso","\N","\N","Yupaychay","positive"
"1811","muchana","Respetar","\N","\N","\N","Yupaychay","positive"
"1812","Sumaychana","Respetar","\N","\N","\N","Yupaychay","positive"
"1813","Sumaychay","Respeto","\N","\N","\N","Yupaychay","positive"
"1814","Suni","Longitud","\N","\N","\N","Chutarisqa","neutral"
"1815","Sunikuchu","Ángulo plano","\N","\N","\N","ángulo plano","neutral"
"1816","Sunisuytu","Regla o regleta.","\N","\N","\N","kamachiq utaq kamachiq","neutral"
"1817","Sunitupu","Medida de longitud","\N","\N","\N","Unay tupuna","neutral"
"1818","Suniwachi","Jabalina","\N","\N","\N","Javilina","neutral"
"1819","Suniyachik kuchu","Ángulo suplementario","\N","\N","\N","ángulo suplementario nisqa","neutral"
"1820","Suniyak","Línea","\N","\N","\N","Siqi","neutral"
"1821","Sunka-","Barba","\N","\N","\N","Suka","neutral"
"1822","Sunkana- tsunkana","Absorber","\N","\N","\N","Chunqay","neutral"
"1823","Sunturpawkar","lanza","\N","\N","\N","lanza","neutral"
"1824","Supa- pakpa- karachi","Fibra","cabuyo","\N","\N","Fibra","neutral"
"1825","Surkuy","Sacar","\N","\N","\N","Hapiy","neutral"
